cluster_id,metric_cores,companies,recurrence_count,similarity_scores,unit_family,recommended_action,canonical_provisional_id,canonical_metric_core,low_confidence
cluster_376,capital_investment_energy_savings,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:137,capital_investment_energy_savings,False
cluster_377,energy_consumption_savings,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:138,energy_consumption_savings,False
cluster_378,savings_equivalent_currency,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:139,savings_equivalent_currency,True
cluster_379,HSD_saving,GCPL,1,,volume,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:140,HSD_saving,True
cluster_380,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:141,energy_saving,False
cluster_381,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:142,energy_saving,True
cluster_382,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:143,energy_saving,True
cluster_383,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:144,energy_saving,True
cluster_384,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:145,energy_saving,True
cluster_385,water_consumption | water_saving | water_savings,GCPL | ITC | Nestle India,3,GCPL:gcpl_new_metric_distance_audit_v2:146<->Nestle India:nestle_india_new_metric_distance_audit_v2:91:0.908 | GCPL:gcpl_new_metric_distance_audit_v2:146<->Nestle India:nestle_india_new_metric_distance_audit_v2:124:0.908 | GCPL:gcpl_new_metric_distance_audit_v2:146<->Nestle India:nestle_india_new_metric_distance_audit_v2:141:0.908 | GCPL:gcpl_new_metric_distance_audit_v2:151<->Nestle India:nestle_india_new_metric_distance_audit_v2:91:0.881 | GCPL:gcpl_new_metric_distance_audit_v2:151<->Nestle India:nestle_india_new_metric_distance_audit_v2:159:1.000 | GCPL:gcpl_new_metric_distance_audit_v2:151<->ITC:itc_new_metric_distance_audit_applied:485:1.000 | GCPL:gcpl_new_metric_distance_audit_v2:193<->Nestle India:nestle_india_new_metric_distance_audit_v2:91:1.000 | GCPL:gcpl_new_metric_distance_audit_v2:193<->Nestle India:nestle_india_new_metric_distance_audit_v2:124:1.000 | GCPL:gcpl_new_metric_distance_audit_v2:193<->Nestle India:nestle_india_new_metric_distance_audit_v2:141:1.000 | Nestle India:nestle_india_new_metric_distance_audit_v2:159<->ITC:itc_new_metric_distance_audit_applied:485:1.000,volume,promote,GCPL:gcpl_new_metric_distance_audit_v2:193,water_savings,True
cluster_386,energy_saving,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:147,energy_saving,True
cluster_387,electricity_consumption,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:148,electricity_consumption,False
cluster_388,electricity_consumption,GCPL,1,,energy,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:149,electricity_consumption,False
cluster_389,water_conservation_investment,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:150,water_conservation_investment,False
cluster_390,bio_waste_fuels,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:152,bio_waste_fuels,False
cluster_391,power_generated,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:153,power_generated,False
cluster_392,capex_utilized,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:154,capex_utilized,True
cluster_393,rainwater_harvesting_capacity,GCPL,1,,volume,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:155,rainwater_harvesting_capacity,False
cluster_394,mock_drills_conducted,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:156,mock_drills_conducted,True
cluster_395,equipment_donated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:157,equipment_donated,True
cluster_396,labs_donated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:158,labs_donated,True
cluster_397,capital_expenditure,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:159,capital_expenditure,True
cluster_398,equipment_donated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:160,equipment_donated,False
cluster_399,number_of_tanks_served,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:161,number_of_tanks_served,False
cluster_400,eye_screening_participants,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:162,eye_screening_participants,False
cluster_401,equipment_donated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:163,equipment_donated,True
cluster_402,equipment_donated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:164,equipment_donated,True
cluster_403,posh_awareness_participants,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:165,posh_awareness_participants,False
cluster_404,public_toilets_renovated,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:166,public_toilets_renovated,False
cluster_405,solar_capacity,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:167,solar_capacity,False
cluster_406,water_harvesting,GCPL,1,,volume,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:168,water_harvesting,False
cluster_407,noodle_output,GCPL,1,,time,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:169,noodle_output,False
cluster_408,FADP_feed_rates,GCPL,1,,time,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:170,FADP_feed_rates,True
cluster_409,FSP_feed_rates,GCPL,1,,time,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:171,FSP_feed_rates,True
cluster_410,CCTV_camera_installation,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:172,CCTV_camera_installation,False
cluster_411,SCADA_installation,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:173,SCADA_installation,True
cluster_412,level_transmitter_installation,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:174,level_transmitter_installation,True
cluster_413,soap_noodle_bag_monitoring,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:175,soap_noodle_bag_monitoring,True
cluster_414,OPE_measurement,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:176,OPE_measurement,True
cluster_415,briquette_usage_growth,GCPL,1,,percentage,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:177,briquette_usage_growth,False
cluster_416,power_consumption_savings,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:178,power_consumption_savings,False
cluster_417,power_consumption_savings,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:179,power_consumption_savings,False
cluster_418,foreign_exchange_used,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:180,foreign_exchange_used,True
cluster_419,foreign_exchange_used,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:183,foreign_exchange_used,True
cluster_420,students_in_STEM_education,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:184,students_in_STEM_education,True
cluster_421,OT_tables_donated,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:185,OT_tables_donated,True
cluster_422,anaesthesia_station_donated,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:186,anaesthesia_station_donated,True
cluster_423,patients_served_daily,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:187,patients_served_daily,True
cluster_424,food_kits_provided,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:188,food_kits_provided,False
cluster_425,people_served_by_entitlements_initiative,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:189,people_served_by_entitlements_initiative,True
cluster_426,toilets_constructed,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:190,toilets_constructed,True
cluster_427,public_toilets_repaired,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:191,public_toilets_repaired,True
cluster_428,people_served_water_project,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:192,people_served_water_project,True
cluster_429,STEM_labs_established,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:194,STEM_labs_established,True
cluster_430,women_accessing_justice,GCPL,1,,percentage,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:195,women_accessing_justice,True
cluster_431,people_affected_by_flood,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:196,people_affected_by_flood,True
cluster_432,dengue_conclave,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:197,dengue_conclave,True
cluster_433,malaria_cases,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:198,malaria_cases,True
cluster_434,treatment_completion_rate,GCPL,1,,percentage,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:199,treatment_completion_rate,True
cluster_435,fever_testing,GCPL,1,,percentage,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:200,fever_testing,True
cluster_436,people_protected,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:201,people_protected,True
cluster_437,waste_to_landfills,GCPL,1,,duration,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:202,waste_to_landfills,False
cluster_438,plastic_waste_collection,GCPL,1,,percentage,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:203,plastic_waste_collection,False
cluster_439,community_waste_management_project_reach,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:204,community_waste_management_project_reach,False
cluster_440,waste_processed,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:205,waste_processed,True
cluster_441,waste_diverted,GCPL,1,,weight,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:206,waste_diverted,True
cluster_442,people_catered,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:207,people_catered,True
cluster_443,total_complaints_received,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:208,total_complaints_received,True
cluster_444,total_complaints_replied,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:209,total_complaints_replied,True
cluster_445,write_down_of_inventories,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:210,write_down_of_inventories,True
cluster_446,other_current_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:211,other_current_assets,True
cluster_447,equity_share_capital,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:212,equity_share_capital,False
cluster_448,equity_share_capital,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:213,equity_share_capital,False
cluster_449,other_current_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:214,other_current_assets,True
cluster_450,other_current_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:215,other_current_assets,True
cluster_451,other_current_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:216,other_current_assets,True
cluster_452,other_current_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:217,other_current_assets,True
cluster_453,equity_share_capital,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:218,equity_share_capital,True
cluster_454,equity_share_capital,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:219,equity_share_capital,True
cluster_455,equity_share_capital,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:220,equity_share_capital,True
cluster_456,equity_share_capital,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:221,equity_share_capital,False
cluster_457,provident_and_other_funds_contribution,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:222,provident_and_other_funds_contribution,False
cluster_458,csr_activity_remaining,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:223,csr_activity_remaining,True
cluster_459,argentina_hyperinflation_index,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:224,argentina_hyperinflation_index,True
cluster_460,argentina_hyperinflation_index,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:225,argentina_hyperinflation_index,True
cluster_461,argentina_hyperinflation_index,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:226,argentina_hyperinflation_index,True
cluster_462,argentina_hyperinflation_index,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:227,argentina_hyperinflation_index,True
cluster_463,investments_current,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:228,investments_current,True
cluster_464,investments_current,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:229,investments_current,True
cluster_465,equity_shareholder,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:230,equity_shareholder,True
cluster_466,equity_shareholder,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:231,equity_shareholder,True
cluster_467,equity_shareholder,GCPL,1,,unknown,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:232,equity_shareholder,True
cluster_468,provisions,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:233,provisions,True
cluster_469,provisions,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:234,provisions,True
cluster_470,personal_care_revenue,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:235,personal_care_revenue,False
cluster_471,home_care_revenue,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:236,home_care_revenue,False
cluster_472,home_care_revenue,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:237,home_care_revenue,False
cluster_473,personal_care_revenue,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:238,personal_care_revenue,False
cluster_474,contribution_to_provident_and_other_funds,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:239,contribution_to_provident_and_other_funds,False
cluster_475,employee_benefits_expense,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:240,employee_benefits_expense,False
cluster_476,other_expenses,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:241,other_expenses,True
cluster_477,exceptional_items,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:242,exceptional_items,True
cluster_478,exceptional_items,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:243,exceptional_items,True
cluster_479,exceptional_items,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:244,exceptional_items,False
cluster_480,exceptional_items,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:245,exceptional_items,True
cluster_481,employer_contribution_to_provident_fund,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:246,employer_contribution_to_provident_fund,False
cluster_482,gratuity_cost,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:247,gratuity_cost,False
cluster_483,gratuity_cost,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:248,gratuity_cost,False
cluster_484,employer_contribution_to_provident_fund,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:249,employer_contribution_to_provident_fund,False
cluster_485,stock_grants,GCPL,1,,count,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:250,stock_grants,False
cluster_486,exercise_price,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:251,exercise_price,True
cluster_487,indefinite_life_intangible_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:252,indefinite_life_intangible_assets,True
cluster_488,indefinite_life_intangible_assets,GCPL,1,,monetary,keep_provisional,GCPL:gcpl_new_metric_distance_audit_v2:253,indefinite_life_intangible_assets,True
cluster_489,beneficiaries,Nestle India,1,,unknown,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:1,beneficiaries,False
cluster_490,factories,Nestle India,1,,count,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:2,factories,True
cluster_491,tourist destinations,Nestle India,1,,unknown,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:3,tourist destinations,False
cluster_492,total_sales_contribution,Nestle India,1,,percentage,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:4,total_sales_contribution,False
cluster_493,participants_reached,Nestle India,1,,unknown,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:5,participants_reached,True
cluster_494,participants_reached,Nestle India,1,,unknown,keep_provisional,Nestle India:nestle_india_new_metric_distance_audit_v2:6,participants_reached,True
